año;razon_social;rut_razon_social;nombre_establecimiento;id_vu;ciiu4;id_ciiu4;ciiu6;id_ciiu6;rubro_vu;id_rubro_vu;region;provincia;comuna_;id_comuna;latitud;longitud;cantidad_toneladas;contaminantes;id_contaminantes;ducto;norma;nombre_ducto;tabla;origen
2022;INVERSIONES E INDUSTRIAS VALLE VERDE S.A.;76006727-K;INDUSTRIAS E INVERSIONES VALLE VERDE SA;4588051;Elaboración de productos lácteos;C1050;Elaboración de productos lácteos;C105000;Otras industrias manufactureras;10;Los Lagos;Osorno;Osorno;10301;-40,53805;-73,08087;6,34009;Nitrógeno Total  Kjeldahl;27;918;DS 90;PUNTO 1 ESTERO REMEHUE;Tabla 2;SMA
2022;CERMAQ CHILE S.A.;79784980-4;PLANTA DALCAHUE;5441850;Elaboración y conservación de pescado, crustáceos y moluscos;C1020;Elaboración y conservación de salmónidos;C102020;Otras industrias manufactureras;10;Los Lagos;Chiloé;Dalcahue;10205;-42,38744;-73,66676;0,00166;Aluminio;2;126;DS 90;DESCARGA 1 CMC.P.DALCAHUE;Tabla 5;SMA
2022;VINICOLA PATACON SPA;89069300-8;VINICOLA PATACON;5457621;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Maule;Curicó;Molina;7304;-35,07895;-71,25974;0,00012;Zinc;43;404;DS 90;PUNTO 1 CANAL TURBINA;Tabla 1;SMA
2022;ASTILLEROS Y MAESTRANZAS DE LA ARMADA;61106000-9;REPARADOR TALCAHUANO;2611;Construcción de buques y estructuras flotantes;C3011;Construcción de buques, embarcaciones menores y estructuras flotantes;C301100;Otras industrias manufactureras;10;Biobío;Concepción;Talcahuano;8110;-36,69140;-73,10427;0,00000;Molibdeno;24;1018;DS 90;Descarga emisario;Tabla 5;SMA
2022;CIA SALMONIFERA DALCAHUE LIMITADA;79777030-2;PISCICULTURA SAN PATRICIO;5442596;Acuicultura marina;A0321;Cultivo y crianza de peces marinos;A032110;Pesca y acuicultura;3;Araucanía;Cautín;Vilcún;9119;-38,64229;-72,09804;0,93293;Fósforo;16;484;DS 90;PUNTO 1 RIO VILCUN;Tabla 1;SMA
2022;SALMOPROCESOS S A;96537660-7;SALMOPROCESOS S.A.;5441861;Elaboración y conservación de pescado, crustáceos y moluscos;C1020;Elaboración y conservación de crustáceos, moluscos y otros productos acuáticos, en plantas en tierra;C102040;Otras industrias manufactureras;10;Los Lagos;Chiloé;Chonchi;10203;-42,62579;-73,76478;0,00039;Níquel;25;137;DS 90;SALMOPROCESOS;Tabla 5;SMA
2022;LOTA PROTEIN S A;96766590-8;LOTA PROTEIN S.A.;5441924;Pesca marítima;A0311;Pesca marítima industrial, excepto de barcos factoría;A031110;Pesca y acuicultura;3;Biobío;Concepción;Lota;8106;-37,09923;-73,15700;172,10455;Sólidos Suspendidos Totales;35;197;DS 90;LOTA.PROTEIN;Tabla 5;SMA
2022;PATAGONIA SALMON FARMING S A;96527440-5;PATAGONIA SALMON FARMING;5441899;Acuicultura marina;A0321;Cultivo y crianza de peces marinos;A032110;Pesca y acuicultura;3;Los Lagos;Llanquihue;Puerto Montt;10101;-41,62815;-73,07654;0,32571;Nitrógeno Total  Kjeldahl;27;169;DS 90;PSFARMING;Tabla 5;SMA
2022;EMPRESAS CAROZZI S A;96591040-9;PLANTA AGROZZI TENO;3006;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Elaboración y conservación de frutas, legumbres y hortalizas;C103000;Otras industrias manufactureras;10;Maule;Curicó;Teno;7308;-34,87554;-71,14226;98,55612;Sólidos Suspendidos Totales;35;416;DS 90;DESCARGA 1 (Planta e pastas y pulpas);Tabla 1;SMA
2022;SOC PESQUERA SILGAR LIMITADA;77474640-4;SOCIEDAD PESQUERA SILGAR LIMITADA.;5441863;Elaboración y conservación de pescado, crustáceos y moluscos;C1020;Elaboración y conservación de crustáceos, moluscos y otros productos acuáticos, en plantas en tierra;C102040;Otras industrias manufactureras;10;Los Lagos;Chiloé;Ancud;10202;-41,86892;-73,77076;0,17670;Sólidos Suspendidos Totales;35;139;DS 90;SILGAR;Tabla 5;SMA
2022;PISCICOLA ENTRE RIOS LIMITADA;96594200-9;Centro Llallalca;90030;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Ríos;Valdivia;Panguipulli;14108;-39,82924;-71,98294;0,02668;Hierro Disuelto;20;788;DS 90;EFLUENTE CENTRO 1 RIO FUI;Tabla 1;SMA
2022;CAMANCHACA S.A.;93711000-6;TRES QUEBRADAS;5452622;Acuicultura marina;A0321;Reproducción y cría de moluscos, crustáceos y gusanos marinos;A032130;Pesca y acuicultura;3;Atacama;Copiapó;Caldera;3102;-27,09301;-70,86395;0,00089;Mercurio;23;7;DS 90;PTA.3.ABALON;Tabla 4;SMA
2022;YADRAN QUELLON S A;96653150-9;YADRAN QUELLON (2);11294;Acuicultura marina;A0321;Servicios relacionados con la acuicultura marina;A032140;Pesca y acuicultura;3;Los Lagos;Chiloé;Quellón;10208;-43,13817;-73,64237;9,68725;Sólidos Suspendidos Totales;35;141;DS 90;YADRAN;Tabla 5;SMA
2022;INMOBILIARIA RECONQUISTA S.A.;96999760-6;CENTRO DE BODEGAS GENERAL VELÁSQUEZ;5473772;Actividades inmobiliarias realizadas con bienes propios o arrendados;L6810;Alquiler de bienes inmuebles amoblados o con equipos y maquinarias;L681011;Otras actividades;20;Metropolitana de Santiago;Maipo;San Bernardo;13401;-33,53684;-70,71304;0,00002;Triclorometano;41;1052;DS 46;PUNTO 1 INFILTRACIÓN;Tabla 1;SMA
2022;AQUACHILE MAULLIN LIMITADA;79728530-7;PISCICULTURA RIO LAS MARCAS (100125);244707;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Lagos;Llanquihue;Puerto Varas;10109;-41,35932;-72,70829;0,00215;Selenio;33;555;DS 90;PUNTO 1 RIO LAS MARCAS;Tabla 1;SMA
2022;ECOMAULE SPA;99539220-8;CENTRO DE TRATAMIENTO DE RESIDUOS ECOMAULE;4587897;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;Gestores de residuos;15;Maule;Talca;Río Claro;7108;-35,20075;-71,40191;0,00019;Cromo Hexavalente;11;425;DS 90;PUNTO 1 ESTERO VILLA EL HUESO;Tabla 1;SMA
2022;CMPC PULP SPA;96532330-9;CMPC CELULOSA PLANTA SANTA FE;3522;Fabricación de pasta de madera, papel y cartón;C1701;Fabricación de celulosa y otras pastas de madera;C170110;Industria del papel y celulosa;5;Biobío;Biobío;Nacimiento;8306;-37,51416;-72,65060;0,03496;Boro;4;453;DS 90;PUNTO 1 RIO BIO BIO ;Tabla 2;SMA
2022;AISLAPOL S.A;76412645-9;AISLAPOL S.A. - PLANTA PUERTO MONTT;3459;Fabricación de otros productos químicos n.c.p.;C2029;Fabricación de otros productos químicos n.c.p.;C202909;Industria química, de plástico y caucho;7;Los Lagos;Llanquihue;Puerto Montt;10101;-41,43101;-72,95665;0,00004;Boro;4;617;DS 90;PUNTO 1 ESTERO SIN NOMBRE;Tabla 2;SMA
2022;PRODUCTOS DEL MAR VENTISQUEROS S A;96545040-8;PISCICULTURA CHAQUEIHUA II;5459651;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Lagos;Palena;Hualaihué;10403;-41,92468;-72,43459;0,03030;Hierro Disuelto;20;600;DS 90;PUNTO 1 RIO NEGRO;Tabla 1;SMA
2022;CAMANCHACA S.A.;93711000-6;TRES QUEBRADAS;5452622;Acuicultura marina;A0321;Reproducción y cría de moluscos, crustáceos y gusanos marinos;A032130;Pesca y acuicultura;3;Atacama;Copiapó;Caldera;3102;-27,09301;-70,86395;0,08950;Sulfuro;37;7;DS 90;PTA.3.ABALON;Tabla 4;SMA
2022;COOP AGRICOLA REMOLACHERA NUBLE C A R LTDA;82002200-9;FERIA BULNES;5470374;Venta al por mayor de materias primas agropecuarias y animales vivos;G4620;Venta al por mayor de animales vivos;G462020;Comercio mayorista;18;Ñuble;Diguillín;Bulnes;16102;-36,75849;-72,29767;0,00198;Hidrocarburos Fijos;17;928;DS 90;PUNTO 1 AFLUENTE ESTERO GALLIPAVO;Tabla 1;SMA
2022;COMERCIALIZADORA NUTRECO CHILE LIMITADA;96701530-K;SKRETTING ARC PARGUA;5474272;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Lagos;Llanquihue;Calbuco;10102;-41,78590;-73,45155;0,00012;Cromo Total;12;975;DS 90;PUNTO 1 DESCARGA 1;Tabla 4;SMA
2022;VITAPRO CHILE S.A.;96677260-3;ESTACION EXPERIMENTAL QUILLAIPE;5441926;Investigaciones y desarrollo experimental en el campo de las ciencias naturales y la ingeniería;M7210;Investigaciones y desarrollo experimental en el campo de las ciencias naturales y la ingeniería;M721000;Otras actividades;20;Los Lagos;Llanquihue;Puerto Montt;10101;-41,55508;-72,73344;0,00001;Aluminio;2;204;DS 90;P6, SECTOR ESTANQUES DE REPRODUCTORES  EXTERIORES;Tabla 4;SMA
2022;SOC FUNDO LA CASCADA Y CIA LIMITADA;89288400-5;PISCICULTURA LA CASCADA;5452761;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Araucanía;Cautín;Villarrica;9120;-39,29532;-72,16939;0,01496;SAAM;32;840;DS 90;PUNTO 1 DESCARGA ESTERO ATRAVESADO;Tabla 3;SMA
2022;CERMAQ CHILE S.A.;79784980-4;PLANTA QUEMCHI;5441859;Elaboración y conservación de pescado, crustáceos y moluscos;C1020;Elaboración y conservación de salmónidos;C102020;Otras industrias manufactureras;10;Los Lagos;Chiloé;Quemchi;10209;-42,15023;-73,48867;0,37116;Aceites y Grasas;1;135;DS 90;DESCARGA 1 PROSAL.QUEMCHI;Tabla 5;SMA
2022;PISCICULTURA Y ACUICOLA AQUAPROTEC S.A.;76247483-2;CENTRO TRAFUN;5452369;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Ríos;Valdivia;Los Lagos;14104;-39,97744;-72,51354;56,31196;Sólidos Suspendidos Totales;35;704;DS 90;Punto Centro Trafun;Tabla 1;SMA
2022;VITAPRO CHILE S.A.;96677260-3;ESTACION EXPERIMENTAL QUILLAIPE;5441926;Investigaciones y desarrollo experimental en el campo de las ciencias naturales y la ingeniería;M7210;Investigaciones y desarrollo experimental en el campo de las ciencias naturales y la ingeniería;M721000;Otras actividades;20;Los Lagos;Llanquihue;Puerto Montt;10101;-41,55508;-72,73344;0,00001;Níquel;25;205;DS 90;P7, SECTOR SALA PIEDRA AZUL ;Tabla 4;SMA
2022;AGROINDUSTRIAS LOMAS COLORADAS LTDA;88792300-0;AGROIND.LOMAS COLORADAS;555;Elaboración y conservación de carne;C1010;Explotación de mataderos de bovinos, ovinos, equinos, caprinos, porcinos y camélidos ;C101011;Otras industrias manufactureras;10;Biobío;Concepción;San Pedro de la Paz;8108;-36,88196;-73,14031;0,03497;Hierro Disuelto;20;186;DS 90;AGROLOMAS;Tabla 5;SMA
2022;PESQUERA FRIOSUR S A;86577500-8;PESQUERA FRIOSUR S.A.;5441878;Pesca marítima;A0311;Pesca marítima industrial, excepto de barcos factoría;A031110;Pesca y acuicultura;3;Aysén del Gral. Carlos Ibañez del Campo;Aysén;Aysén;11201;-45,46247;-72,82198;0,00467;Plomo;30;154;DS 90;P.FRIOSUR;Tabla 5;SMA
2022;SUR INVERSIONES SOCIEDAD ANONIMA;96954810-0;PISCICULTURA KUDIÑAM;5467521;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Biobío;Biobío;Los Angeles;8301;-37,38232;-72,08591;0,22296;Sulfuro;37;863;DS 90;PUNTO 1 RIO RARINCO;Tabla 1;SMA
2022;PROCESOS NATURALES VILKUN S.A.;76093553-0;PROCESOS NATURALES VILKUN SA;323571;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Elaboración y conservación de frutas, legumbres y hortalizas;C103000;Otras industrias manufactureras;10;Araucanía;Cautín;Vilcún;9119;-38,73892;-72,35894;0,13837;Aceites y Grasas;1;932;DS 90;PUNTO 1 RIO CODIHUE;Tabla 2;SMA
2022;PESQUERA TRANS ANTARTIC LIMITADA;76169670-K;TRANS ANTARTIC;5441836;Acuicultura marina;A0321;Servicios relacionados con la acuicultura marina;A032140;Pesca y acuicultura;3;Los Lagos;Llanquihue;Puerto Montt;10101;-41,49559;-72,98648;0,00241;Níquel;25;112;DS 90;T.ANTARTIC;Tabla 5;SMA
2022;KELAR S.A.;76629030-2;CENTRAL A GAS CICLO COMBINADO KELAR;5463833;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales termoeléctricas;D351012;Termoeléctricas;11;Antofagasta;Antofagasta;Mejillones;2102;-23,05677;-70,36706;0,05159;Cianuro;6;945;DS 90;PUNTO 1 EMISARIO BAHÍA DE MEJILLONES;Tabla 5;SMA
2022;EMPRESAS LOURDES S A;79868770-0;EMPRESAS LOURDES S.A.;8490;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Metropolitana de Santiago;Talagante;Isla de Maipo;13603;-33,74746;-70,92041;0,00553;Zinc;43;304;DS 90;PUNTO 2 PER. VENDIMIA;Tabla 1;SMA
2022;SOC ANONIMA VINA SANTA RITA;86547900-K;PLANTA Y BODEGA DE PRODUCCIÓN PALMILLA;322455;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Colchagua;Palmilla;6306;-34,49171;-71,39708;0,00000;Mercurio;23;363;DS 90;PUNTO 1 CANAL DE RIEGO BARQUINO;Tabla 1;SMA
2022;PISCICULTURA ICULPE SPA;99590740-2;PISCICULTURA ICULPE;5453625;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Ríos;Ranco;Lago Ranco;14203;-40,31473;-72,43772;0,09133;SAAM;32;693;DS 90;Punto 1;Tabla 3;SMA
2022;INMOBILIARIA NUNEZ LIMITADA;78414550-6;INMOBILIARIA NUÑEZ;5441828;Elaboración y conservación de pescado, crustáceos y moluscos;C1020;Elaboración y conservación de crustáceos, moluscos y otros productos acuáticos, en plantas en tierra;C102040;Otras industrias manufactureras;10;Los Lagos;Llanquihue;Maullín;10108;-3644940,81026;-17490947,93087;0,00669;Aceites y Grasas;1;104;DS 90;I.NUNEZ;Tabla 5;SMA
2022;AGUAS CLARAS S A;96509550-0;PISCICULTURA ROLLIZO (100432);4586109;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Lagos;Llanquihue;Puerto Varas;10109;-41,44508;-72,33258;0,07510;Indice Fenol;21;596;DS 90;PUNTO 1 ;Tabla 1;SMA
2022;ASTILLEROS Y MAESTRANZAS DE LA ARMADA;61106000-9;REPARADOR TALCAHUANO;2611;Construcción de buques y estructuras flotantes;C3011;Construcción de buques, embarcaciones menores y estructuras flotantes;C301100;Otras industrias manufactureras;10;Biobío;Concepción;Talcahuano;8110;-36,69140;-73,10427;0,00000;Cadmio;5;1018;DS 90;Descarga emisario;Tabla 5;SMA
2022;ENEL GENERACION CHILE S.A.;91081000-6;CENTRAL ATACAMA;5453818;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales termoeléctricas;D351012;Termoeléctricas;11;Antofagasta;Antofagasta;Mejillones;2102;-23,09061;-70,41832;0,14541;Hierro Disuelto;20;61;DS 90;NORIAS;Tabla 4;SMA
2022;AQUAGEN CHILE S A;96912840-3;PISCICULTURA COMAU;5452758;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Lagos;Palena;Chaitén;10401;-42,21390;-72,64079;1,59659;Fósforo;16;690;DS 90;Punto 1 AYACARA;Tabla 1;SMA
2022;GUACOLDA ENERGIA SPA;76418918-3;GUACOLDA;6638;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales termoeléctricas;D351012;Termoeléctricas;11;Atacama;Huasco;Huasco;3304;-28,46861;-71,25438;0,00242;Mercurio;23;21;DS 90;UNIDAD 3;Tabla 4;SMA
2022;COPEFRUT S A;81836000-2;PLANTA CENKIWI;72605;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Elaboración y conservación de frutas, legumbres y hortalizas;C103000;Otras industrias manufactureras;10;Maule;Curicó;Teno;7308;-34,84482;-71,10709;0,01415;Fósforo;16;255;DS 90;PUNTO 1 CANAL SAN RAFAEL;Tabla 1;SMA
2022;SANTA TERESA S. A.;79513550-2;SANTA TERESA S A;8775;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Metropolitana de Santiago;Talagante;Isla de Maipo;13603;-33,75269;-70,89737;0,05126;Fósforo;16;299;DS 90;PUNTO 1 CANAL EL MOLINO;Tabla 1;SMA
2022;MOWI CHILE S.A.;96633780-K;PISCICULTURA COPIHUE;5458663;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Lagos;Llanquihue;Puerto Varas;10109;-41,25460;-72,68709;0,00620;Plomo;30;608;DS 90;DESCARGA 1 PUNTO RÍO COPÍHUE;Tabla 3;SMA
2022;PAPELERA DOS S.A;77371287-5;UNIPAPEL;245714;Fabricación de pasta de madera, papel y cartón;C1701;Fabricación de papel y cartón para su posterior uso industrial n.c.p.;C170190;Industria del papel y celulosa;5;Biobío;Concepción;San Pedro de la Paz;8108;-36,83867;-73,09608;2927,78295;Sólidos Suspendidos Totales;35;434;DS 90;PUNTO 1 RIO BIOBIO;Tabla 2;SMA
2022;NESTLE CHILE SA;90703000-8;NESTLE CHILE S.A. FABRICA CANCURA;4806255;Elaboración de productos lácteos;C1050;Elaboración de productos lácteos;C105000;Otras industrias manufactureras;10;Los Lagos;Osorno;Osorno;10301;-40,73367;-72,98106;0,84053;Nitrógeno Total  Kjeldahl;27;591;DS 90;PUNTO 1 CON DILUCION;Tabla 2;SMA
2022;MULTI X S.A.;79891160-0;PISCICULTURA CHAPARANO;322575;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Lagos;Llanquihue;Cochamó;10103;-41,74732;-72,57046;0,00599;Selenio;33;583;DS 90;PUNTO 1 CON DILUCION;Tabla 2;SMA
2022;MULTI X S.A.;79891160-0;PISCICULTURA CHAPARANO;322575;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Lagos;Llanquihue;Cochamó;10103;-41,74732;-72,57046;0,00120;Cadmio;5;583;DS 90;PUNTO 1 CON DILUCION;Tabla 2;SMA
2022;COOP AGRICOLA REMOLACHERA NUBLE C A R LTDA;82002200-9;FERIA BULNES;5470374;Venta al por mayor de materias primas agropecuarias y animales vivos;G4620;Venta al por mayor de animales vivos;G462020;Comercio mayorista;18;Ñuble;Diguillín;Bulnes;16102;-36,75849;-72,29767;0,00006;Fluoruro;15;928;DS 90;PUNTO 1 AFLUENTE ESTERO GALLIPAVO;Tabla 1;SMA
2022;CERMAQ CHILE S.A.;79784980-4;PISCICULTURA LIQUIÑE;4585666;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Ríos;Valdivia;Panguipulli;14108;-39,64363;-72,33649;0,10930;Sulfuro;37;748;DS 90;PUNTO 1. RIO REYEHUEICO;Tabla 1;SMA
2022;PESQUERA Y CONSERVERA ISLA LENNOX  LIMITADA;79719510-3;PESQUERA Y CONSERVERA ISLA LENNOX LTDA.;879;Pesca marítima;A0311;Recolección y extracción de productos marinos;A031130;Pesca y acuicultura;3;Magallanes y de la Antártica Chilena;Magallanes;Punta Arenas;12101;-53,11573;-70,87428;0,00139;Sulfuro;37;230;DS 90;ISLA.LENNOX;Tabla 5;SMA
2022;ENEL GENERACION CHILE S.A.;91081000-6;CENTRAL TERMOELECTRICA BOCAMINA U1;5441923;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales termoeléctricas;D351012;Termoeléctricas;11;Biobío;Concepción;Coronel;8102;-37,02114;-73,16567;0,44549;Cianuro;6;819;DS 90;BOCAMINA II. PTO. BAHÍA CORONEL;Tabla 4;SMA
2022;AGUAS CCU-NESTLE CHILE S.A.;76007212-5;AGUAS CCUNESTLE PLANTA CACHANTUN;3508137;"Elaboración de bebidas no alcohólicas; producción de aguas minerales y otras aguas embotelladas";C1104;Producción de aguas minerales y otras aguas embotelladas;C110402;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Cachapoal;Coinco;6103;-34,24770;-70,91997;0,00000;Mercurio;23;874;DS 90;PUNTO 1 CANAL COPEQUEN AFL RIO CACHAPOAL;Tabla 1;SMA
2022;AQUASMOLT LIMITADA;76064350-5;PISCICULTURA MATANZA;244540;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Araucanía;Cautín;Melipeuco;9110;-38,84150;-71,73026;12,36443;Nitrógeno Total  Kjeldahl;27;471;DS 90;PUNTO 1 ;Tabla 1;SMA
2022;AQUAFARMS S.A.;76141761-4;PISCICULTURA El Copihue;5459647;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Lagos;Osorno;Osorno;10301;-40,75607;-72,97629;655,73354;Cloruros;7;824;DS 90;PUNTo RIO RAHUE;Tabla 1;SMA
2022;WATT'S S.A;76455830-8;WATTS OSORNO;5452221;Elaboración de productos lácteos;C1050;Elaboración de productos lácteos;C105000;Otras industrias manufactureras;10;Los Lagos;Osorno;Osorno;10301;-40,58869;-73,09715;0,00798;Zinc;43;585;DS 90;PUNTO 1 RIO DAMAS;Tabla 2;SMA
2022;COLBUN S A;96505760-9;COMPLEJO TERMOELÉCTRICO NEHUENCO;28770;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales termoeléctricas;D351012;Termoeléctricas;11;Valparaíso;Quillota;Quillota;5501;-32,93750;-71,32189;0,03346;Hierro Disuelto;20;845;DS 90;PUNTO 1 RÍO ACONCAGUA ;Tabla 2;SMA
2022;SALMONES AYSEN S.A.;76650680-1;Piscicultura Los Canelos;5480433;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Ríos;Valdivia;Paillaco;14107;-40,17456;-72,62925;0,03795;Aluminio;2;1019;DS 90;PUNTO 1 ESTERO PICHIRALITRAN;Tabla 2;SMA
2022;LACTEOS OSORNO LIMITADA;76111495-6;LACTEOS OSORNO LTDA;5462748;Elaboración de productos lácteos;C1050;Elaboración de productos lácteos;C105000;Otras industrias manufactureras;10;Los Lagos;Osorno;Osorno;10301;-40,53669;-73,15002;0,12846;Cloruros;7;860;DS 90;PUNTO 1 ESTERO CUINCO;Tabla 2;SMA
2022;AQUACHILE MAULLIN LIMITADA;79728530-7;PISCICULTURA RIO MAULLIN (101937);5452523;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Lagos;Llanquihue;Puerto Varas;10109;-41,32397;-73,03146;67,75662;Nitrógeno Total  Kjeldahl;27;554;DS 90;DESCARGA 1 RILES RIO MAULLIN;Tabla 2;SMA
2022;SOC DE DESARROLLOS DE MONTANAS A;96978530-7;CENTRO DE MONTAÑA CORRALCO;386553;Actividades de alojamiento para estancias cortas;I5510;Actividades de hoteles;I551001;Otras actividades;20;Araucanía;Malleco;Curacautín;9203;-38,41881;-71,54666;0,08752;Cloruros;7;999;DS 46;PUNTO 2 BASE SKI;Tabla 1;SMA
2022;SALMONES CAMANCHACA S A;76065596-1;RÍO PETROHUE;5453549;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Lagos;Llanquihue;Puerto Varas;10109;-41,23628;-72,47825;0,00678;Zinc;43;534;DS 90;PUNTO 1 RIO PETROHUE;Tabla 2;SMA
2022;SALMONES TECMAR S A;79809870-5;CENTRO TRAINEL;5453093;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Lagos;Chiloé;Chonchi;10203;-42,65684;-73,89934;8,77504;Sulfato;36;579;DS 90;DESCARGA 1 PUNTO RIO TRAINEL;Tabla 3;SMA
2022;MARINE FARMS LIMITADA;77667460-5;GRANJA MARINA;5441803;Acuicultura marina;A0321;Reproducción y cría de moluscos, crustáceos y gusanos marinos;A032130;Pesca y acuicultura;3;Valparaíso;Valparaíso;Valparaíso;5101;-33,09445;-71,72226;0,00006;SAAM;32;77;DS 90;MF.LVERDE;Tabla 4;SMA
2022;CONTENEDORES SAN FERNANDO SPA;96551150-4;CONTENEDORES SAN FERNANDO SPA;343;Fabricación de papel y cartón ondulado y de envases de papel y cartón;C1702;Fabricación de papel y cartón ondulado y de envases de papel y cartón;C170200;Industria del papel y celulosa;5;Libertador Gral. Bernardo O'Higgins;Colchagua;San Fernando;6301;-34,54512;-70,95238;0,00002;Sulfuro;37;374;DS 90;PUNTO 1 CANAL URGATINO;Tabla 1;SMA
